,dteday,hr,holiday,weekday,workingday,season_t,weather,temperature,s_temp,humidity,winds,n_employee,exp_employee,occupancy
1825,2011-07-08,21,0,5,1,fall,Cloudy,27.060000000000002,30.305,83,17.0,3.0,14.14,204
1826,2012-08-28,7,0,2,1,fall,Cloudy,27.060000000000002,30.305,83,7.0,2.0,5.0,269
1827,2011-01-28,0,0,5,1,spring,Cloudy,8.200000000000001,10.605,75,9.0,1.67,13.86,9
1828,2011-11-26,14,0,6,0,winter,Cloudy,19.68,23.485,48,9.0,1.67,21.14,299
1829,2011-03-27,2,0,0,0,summer,LightRain,9.02,11.365,55,13.0,3.0,25.86,21
1830,2012-05-07,7,0,1,1,summer,Cloudy,19.68,23.485,82,7.0,3.0,27.57,385
1831,2012-03-30,5,0,5,1,summer,Clear,13.120000000000001,16.665,61,6.0,2.0,13.0,26
1832,2012-04-20,19,0,5,1,summer,Clear,24.599999999999998,31.06,53,13.0,1.67,0.0,492
1833,2011-10-21,23,0,5,1,winter,Clear,16.400000000000002,20.455000000000002,62,15.0,2.33,4.14,117
1834,2011-11-27,21,0,0,0,winter,Clear,19.68,23.485,67,19.0,1.67,2.29,88
1835,2011-04-19,15,0,2,1,summer,Cloudy,22.14,25.759999999999998,65,11.0,1.67,26.43,127
1836,2012-10-24,22,0,3,1,winter,Cloudy,24.599999999999998,30.305,64,9.0,2.33,21.43,238
1837,2011-08-24,13,0,3,1,fall,Clear,31.16,34.089999999999996,48,28.0,3.0,10.43,236
1838,2012-12-26,16,0,3,1,spring,LightRain,10.66,11.365,87,24.0,1.67,13.57,13
1839,2011-11-29,4,0,2,1,winter,Cloudy,21.32,25.0,83,22.0,3.0,17.14,6
1840,2012-08-31,10,0,5,1,fall,Clear,31.16,35.605,62,6.0,3.0,13.57,256
1841,2011-07-19,18,0,2,1,fall,Clear,32.800000000000004,40.15,66,9.0,1.67,23.86,530
1842,2011-04-07,22,0,4,1,summer,Cloudy,16.400000000000002,20.455000000000002,76,13.0,1.67,0.14,81
1843,2012-11-17,14,0,6,0,winter,Clear,17.22,21.21,38,13.0,2.33,6.86,555
1844,2011-12-03,4,0,6,0,winter,Clear,9.02,11.365,75,9.0,1.67,14.57,8
1845,2011-02-21,19,1,1,0,spring,Cloudy,9.84,10.605,87,24.0,2.33,16.14,49
1846,2012-09-26,18,0,3,1,winter,Clear,30.34,33.335,48,15.0,1.67,23.71,884
1847,2012-09-27,11,0,4,1,winter,Cloudy,29.52,33.335,51,11.0,2.67,12.14,294
1848,2012-02-14,2,0,2,1,spring,Cloudy,11.48,15.909999999999998,41,0.0,1.67,29.43,3
1849,2012-01-15,15,0,0,0,spring,Clear,9.02,11.365,27,13.0,1.67,0.86,206
1850,2012-04-21,17,0,6,0,summer,Cloudy,30.34,32.574999999999996,30,26.0,3.0,16.0,568
1851,2012-04-16,0,1,1,0,summer,Clear,26.240000000000002,31.06,53,22.0,2.33,5.57,41
1852,2012-06-27,8,0,3,1,fall,Clear,25.419999999999998,31.06,43,22.0,2.33,19.0,687
1853,2011-06-30,15,0,4,1,fall,Clear,31.98,33.335,25,17.0,2.0,0.71,240
1854,2011-08-18,22,0,4,1,fall,Cloudy,28.7,33.335,74,7.0,3.0,9.43,135
1855,2011-11-11,22,1,5,0,winter,Clear,13.120000000000001,15.909999999999998,39,13.0,2.0,1.57,91
1856,2011-05-26,15,0,4,1,summer,Cloudy,33.62,37.88,46,19.0,2.0,24.14,141
1857,2011-11-13,19,0,0,0,winter,Clear,20.5,24.240000000000002,28,24.0,2.67,29.43,157
1858,2011-03-09,23,0,3,1,spring,LightRain,13.940000000000001,16.665,93,13.0,2.67,13.0,18
1859,2011-02-14,17,0,1,1,spring,Clear,18.86,22.725,33,41.0,1.67,0.43,243
1860,2012-04-18,9,0,3,1,summer,LightRain,19.68,23.485,44,20.0,2.33,26.71,265
1861,2012-11-26,1,0,1,1,winter,Clear,8.200000000000001,12.879999999999999,69,0.0,2.33,5.14,10
1862,2011-08-05,5,0,5,1,fall,Clear,26.240000000000002,29.544999999999998,78,6.0,2.0,18.43,16
1863,2011-01-30,8,0,0,0,spring,Cloudy,5.74,10.605,86,0.0,1.67,20.29,12
1864,2012-07-14,10,0,6,0,fall,Cloudy,29.52,34.089999999999996,70,6.0,3.0,10.29,401
1865,2011-07-31,5,0,0,0,fall,Clear,29.52,34.089999999999996,69,0.0,2.67,12.29,8
1866,2012-08-12,16,0,0,0,fall,Clear,31.16,34.089999999999996,40,7.0,2.33,7.57,513
1867,2012-02-21,0,0,2,1,spring,Clear,10.66,15.15,65,0.0,2.67,22.86,12
1868,2012-01-05,2,0,4,1,spring,Clear,8.200000000000001,11.365,51,6.0,3.0,14.86,4
1869,2011-12-12,1,0,1,1,winter,Clear,8.200000000000001,12.879999999999999,69,0.0,2.67,27.43,9
1870,2012-03-02,23,0,5,1,spring,Cloudy,14.76,18.94,87,0.0,2.67,29.71,23
1871,2011-10-18,10,0,2,1,winter,Cloudy,22.96,26.515,68,0.0,1.67,22.43,102
1872,2012-12-26,1,0,3,1,spring,Cloudy,10.66,11.365,65,20.0,1.67,5.43,7
1873,2012-11-01,5,0,4,1,winter,Clear,13.940000000000001,16.665,66,9.0,3.0,27.29,40
1874,2012-09-17,12,0,1,1,fall,Cloudy,25.419999999999998,30.305,69,13.0,2.0,19.29,295
1875,2012-01-03,7,0,2,1,spring,Clear,5.74,6.0600000000000005,59,17.0,2.0,4.29,170
1876,2011-01-10,2,0,1,1,spring,Clear,4.92,6.0600000000000005,50,15.0,2.0,15.57,3
1877,2012-08-15,13,0,3,1,fall,Cloudy,31.98,35.605,49,13.0,2.67,3.57,294
1878,2011-09-26,21,0,1,1,winter,Clear,26.240000000000002,28.79,89,9.0,2.33,30.29,182
1879,2011-03-19,22,0,6,0,spring,Clear,16.400000000000002,20.455000000000002,37,22.0,2.0,19.71,72
1880,2011-06-01,13,0,3,1,summer,Clear,36.9,40.910000000000004,37,13.0,2.33,2.86,154
1881,2011-03-05,5,0,6,0,spring,Cloudy,12.299999999999999,15.15,100,9.0,2.67,0.71,3
1882,2011-05-04,10,0,3,1,summer,Cloudy,13.940000000000001,15.909999999999998,93,19.0,3.0,13.86,31
1883,2011-04-16,8,0,6,0,summer,LightRain,16.400000000000002,20.455000000000002,87,24.0,2.33,1.71,45
1884,2011-10-17,4,0,1,1,winter,Clear,21.32,25.0,59,11.0,2.33,27.71,5
1885,2011-07-23,14,0,6,0,fall,Clear,37.72,44.695,42,0.0,2.33,15.0,236
1886,2012-05-29,5,0,2,1,summer,Clear,27.060000000000002,30.305,78,15.0,1.67,25.43,33
1887,2012-04-25,10,0,3,1,summer,Clear,21.32,25.0,34,0.0,1.67,4.86,182
1888,2011-10-02,9,0,0,0,winter,Clear,14.76,16.665,76,24.0,2.67,23.43,115
1889,2012-11-23,13,0,5,1,winter,Clear,18.86,22.725,38,19.0,2.67,19.86,424
1890,2012-01-16,12,1,1,0,spring,Clear,8.200000000000001,9.09,55,22.0,3.0,18.57,185
1891,2012-08-25,19,0,6,0,fall,Cloudy,26.240000000000002,29.544999999999998,78,20.0,2.67,21.14,354
1892,2012-05-28,23,1,1,0,summer,Clear,29.52,34.85,74,11.0,2.0,5.29,82
1893,2011-01-01,12,0,6,0,spring,Clear,17.22,21.21,77,19.0,2.67,20.43,84
1894,2012-09-20,16,0,4,1,fall,Clear,26.240000000000002,31.06,47,11.0,1.67,3.29,457
1895,2011-02-06,13,0,0,0,spring,Clear,13.940000000000001,18.18,46,0.0,1.67,7.0,182
1896,2012-07-25,4,0,3,1,fall,Clear,26.240000000000002,30.305,65,15.0,2.33,13.43,4
1897,2011-12-12,16,0,1,1,winter,Cloudy,13.120000000000001,16.665,56,6.0,3.0,25.14,214
1898,2011-01-20,22,0,4,1,spring,Cloudy,9.84,10.605,65,19.0,3.0,25.0,56
1899,2012-12-21,5,0,5,1,spring,Cloudy,13.940000000000001,15.15,76,28.0,3.0,18.71,13
1900,2011-05-28,23,0,6,0,summer,Clear,26.240000000000002,28.79,83,13.0,1.67,7.43,125
1901,2012-09-03,3,1,1,0,fall,Clear,27.060000000000002,29.544999999999998,89,9.0,2.0,27.71,28
1902,2012-11-08,7,0,4,1,winter,Clear,11.48,12.879999999999999,36,26.0,2.33,27.57,423
1903,2012-02-15,16,0,3,1,spring,Clear,17.22,21.21,38,13.0,2.0,18.86,231
1904,2012-09-08,6,0,6,0,fall,Cloudy,27.060000000000002,29.544999999999998,89,19.0,2.67,0.71,34
1905,2011-02-11,19,0,5,1,spring,Clear,10.66,15.15,33,0.0,2.0,25.86,101
1906,2011-04-29,1,0,5,1,summer,Clear,20.5,24.240000000000002,45,6.0,2.67,22.29,31
1907,2012-07-29,12,0,0,0,fall,Clear,31.16,34.85,55,22.0,3.0,3.86,511
1908,2012-05-12,9,0,6,0,summer,Clear,22.14,25.759999999999998,49,0.0,2.0,3.71,335
1909,2012-01-23,6,0,1,1,spring,Cloudy,8.200000000000001,12.879999999999999,86,0.0,1.67,27.71,42
1910,2012-05-11,10,0,5,1,summer,Clear,21.32,25.0,36,22.0,2.0,16.14,210
1911,2012-12-15,19,0,6,0,winter,Clear,14.76,17.424999999999997,62,9.0,2.0,4.43,257
1912,2011-06-23,13,0,4,1,fall,Cloudy,31.16,35.605,62,19.0,2.33,1.43,186
1913,2011-03-03,15,0,4,1,spring,Clear,9.84,14.395,23,0.0,2.33,29.14,68
1914,2011-11-22,1,0,2,1,winter,LightRain,16.400000000000002,20.455000000000002,94,9.0,3.0,10.43,6
1915,2011-12-14,6,0,3,1,winter,Cloudy,10.66,15.15,87,0.0,1.67,23.43,87
1916,2012-09-16,17,0,0,0,fall,Clear,27.060000000000002,31.06,41,0.0,2.33,14.43,570
1917,2011-09-27,17,0,2,1,winter,Cloudy,27.060000000000002,29.544999999999998,89,13.0,1.67,23.29,530
1918,2011-09-03,23,0,6,0,fall,Clear,27.060000000000002,31.06,85,9.0,2.0,6.14,123
1919,2011-06-07,3,0,2,1,summer,Clear,24.599999999999998,29.544999999999998,73,6.0,1.67,16.57,2
1920,2012-12-07,11,0,5,1,winter,Cloudy,13.120000000000001,15.909999999999998,76,13.0,2.67,27.43,203
1921,2012-05-12,4,0,6,0,summer,Clear,18.04,21.97,67,7.0,2.33,17.29,9
1922,2012-04-28,20,0,6,0,summer,Cloudy,15.58,19.695,66,0.0,3.0,22.86,102
1923,2012-01-11,2,0,3,1,spring,Clear,8.200000000000001,10.605,85,11.0,1.67,3.14,5
1924,2012-03-09,20,0,5,1,spring,Clear,15.58,19.695,32,24.0,2.67,25.57,159
1925,2011-08-09,2,0,2,1,fall,Clear,29.52,34.089999999999996,70,0.0,2.0,23.14,12
1926,2012-04-09,2,0,1,1,summer,Clear,18.86,22.725,31,13.0,1.67,26.0,6
1927,2011-02-18,22,0,5,1,spring,Clear,22.14,25.759999999999998,10,17.0,3.0,9.57,107
1928,2012-08-17,9,0,5,1,fall,Clear,28.7,12.120000000000001,57,7.0,2.0,18.86,378
1929,2011-05-19,11,0,4,1,summer,LightRain,22.14,25.759999999999998,88,11.0,2.67,9.71,164
1930,2012-03-25,1,0,0,0,summer,Cloudy,17.22,21.21,100,17.0,2.33,13.29,89
1931,2012-05-05,0,0,6,0,summer,Clear,24.599999999999998,28.03,83,0.0,2.0,15.29,153
1932,2012-03-01,0,0,4,1,spring,Cloudy,17.22,21.21,94,0.0,3.0,23.86,11
1933,2012-06-04,4,0,1,1,summer,Clear,22.14,25.759999999999998,64,6.0,3.0,21.14,8
1934,2011-09-05,14,1,1,0,fall,Clear,30.34,34.85,70,11.0,2.33,15.14,357
1935,2011-07-04,4,1,1,0,fall,Cloudy,27.060000000000002,30.305,78,6.0,3.0,5.14,12
1936,2012-04-23,14,0,1,1,summer,LightRain,14.76,15.909999999999998,62,30.0,2.67,4.0,114
1937,2012-06-15,13,0,5,1,summer,Clear,28.7,31.819999999999997,42,17.0,2.67,1.57,393
1938,2011-04-21,7,0,4,1,summer,Cloudy,17.22,21.21,47,31.0,3.0,9.57,198
1939,2011-04-26,20,0,2,1,summer,Clear,26.240000000000002,30.305,73,24.0,3.0,19.0,234
1940,2012-11-03,8,0,6,0,winter,Cloudy,13.940000000000001,15.15,46,20.0,3.0,7.57,142
1941,2011-03-10,14,0,4,1,spring,LightRain,18.04,21.97,0,20.0,2.33,19.14,12
1942,2012-07-13,17,0,5,1,fall,Cloudy,32.800000000000004,35.605,36,11.0,2.67,16.71,835
1943,2011-01-25,8,0,2,1,spring,Cloudy,6.5600000000000005,9.09,74,9.0,2.33,14.0,238
1944,2011-05-12,21,0,4,1,summer,Clear,22.96,26.515,83,9.0,2.0,15.86,223
1945,2011-07-10,8,0,0,0,fall,Clear,29.52,34.089999999999996,66,0.0,1.67,2.0,92
1946,2011-11-15,8,0,2,1,winter,Cloudy,22.14,25.759999999999998,68,7.0,2.67,28.86,480
1947,2012-12-13,4,0,4,1,winter,Cloudy,10.66,12.879999999999999,56,13.0,1.67,25.57,8
1948,2012-09-07,22,0,5,1,fall,Clear,28.7,33.335,74,15.0,1.67,17.71,299
1949,2012-11-07,3,0,3,1,winter,Cloudy,11.48,12.879999999999999,52,22.0,2.67,16.0,11
1950,2011-03-04,7,0,5,1,spring,Clear,6.5600000000000005,9.09,80,9.0,2.0,7.14,83
1951,2012-03-28,2,0,3,1,summer,Clear,13.940000000000001,15.15,49,20.0,2.0,20.0,3
1952,2012-08-14,21,0,2,1,fall,Clear,30.34,34.089999999999996,62,15.0,2.33,6.14,308
1953,2011-07-15,15,0,5,1,fall,Clear,29.52,32.574999999999996,45,11.0,2.33,18.86,237
1954,2012-09-18,3,0,2,1,fall,Cloudy,25.419999999999998,27.275,94,19.0,2.33,12.86,6
1955,2011-11-09,22,0,3,1,winter,Clear,16.400000000000002,20.455000000000002,87,0.0,3.0,14.43,114
1956,2012-12-05,2,0,3,1,winter,Clear,18.86,22.725,67,11.0,2.0,23.14,9
1957,2012-07-20,19,0,5,1,fall,Cloudy,26.240000000000002,28.79,83,19.0,2.67,4.43,402
1958,2012-07-24,1,0,2,1,fall,Clear,27.880000000000003,31.819999999999997,79,11.0,2.67,8.86,17
1959,2012-03-30,22,0,5,1,summer,Clear,14.76,17.424999999999997,71,11.0,2.0,12.43,153
1960,2012-10-25,16,0,4,1,winter,Clear,24.599999999999998,29.544999999999998,69,11.0,3.0,5.14,499
1961,2012-02-20,18,1,1,0,spring,Clear,13.940000000000001,15.909999999999998,34,15.0,1.67,11.71,242
1962,2012-12-08,6,0,6,0,winter,Cloudy,14.76,18.18,93,7.0,2.33,22.71,20
1963,2012-02-02,21,0,4,1,spring,Clear,13.940000000000001,15.15,46,28.0,2.33,10.14,148
1964,2012-09-06,7,0,4,1,fall,Cloudy,28.7,33.335,84,7.0,2.67,10.14,482
1965,2011-01-02,4,0,0,0,spring,Cloudy,18.86,22.725,94,13.0,2.67,22.0,3
1966,2011-01-16,7,0,0,0,spring,Cloudy,9.84,10.605,56,20.0,2.0,23.29,3
1967,2012-07-28,20,0,6,0,fall,Clear,27.060000000000002,30.305,83,15.0,2.33,9.86,233
1968,2012-12-08,3,0,6,0,winter,Cloudy,14.76,18.18,93,7.0,1.67,11.29,29
1969,2012-07-15,20,0,0,0,fall,Clear,29.52,34.85,79,17.0,2.0,1.14,294
1970,2012-09-29,6,0,6,0,winter,Clear,20.5,24.240000000000002,63,17.0,2.67,27.14,37
1971,2011-12-26,22,1,1,0,spring,Clear,10.66,15.15,70,0.0,3.0,28.86,27
1972,2011-08-28,14,0,0,0,fall,Clear,31.98,34.85,43,28.0,2.0,12.86,447
1973,2011-10-18,15,0,2,1,winter,Clear,25.419999999999998,31.06,50,13.0,2.33,7.57,205
1974,2012-04-11,15,0,3,1,summer,LightRain,15.58,19.695,46,15.0,2.67,15.29,202
1975,2012-02-28,23,0,2,1,spring,Clear,13.120000000000001,15.15,53,15.0,2.0,3.14,65
1976,2011-06-07,1,0,2,1,summer,Clear,25.419999999999998,30.305,69,9.0,2.0,25.0,4
1977,2011-06-29,22,0,3,1,fall,Clear,28.7,31.819999999999997,42,13.0,2.0,19.71,183
1978,2011-02-12,19,0,6,0,spring,Clear,11.48,13.635,38,11.0,1.67,27.57,41
1979,2011-10-13,19,0,4,1,winter,Cloudy,25.419999999999998,28.79,83,11.0,2.67,17.71,205
1980,2011-01-06,6,0,4,1,spring,Cloudy,5.74,8.334999999999999,63,7.0,2.67,6.71,36
1981,2011-10-15,16,0,6,0,winter,Clear,25.419999999999998,31.06,28,26.0,1.67,9.0,443
1982,2011-06-30,2,0,4,1,fall,Clear,25.419999999999998,31.06,56,9.0,2.67,26.71,8
1983,2011-08-25,9,0,4,1,fall,Cloudy,29.52,34.089999999999996,70,20.0,2.0,12.86,162
1984,2011-01-15,4,0,6,0,spring,Cloudy,6.5600000000000005,11.365,59,0.0,1.67,27.43,5
1985,2011-07-20,4,0,3,1,fall,Clear,27.880000000000003,31.819999999999997,83,0.0,2.33,9.14,4
1986,2011-05-21,15,0,6,0,summer,Clear,29.52,32.574999999999996,45,17.0,2.0,7.57,506
1987,2011-04-13,16,0,3,1,summer,Clear,18.86,22.725,67,19.0,2.0,1.14,142
1988,2011-08-23,0,0,2,1,fall,Clear,24.599999999999998,31.06,43,13.0,2.33,12.0,35
1989,2011-04-20,22,0,3,1,summer,Clear,25.419999999999998,31.06,41,17.0,1.67,25.86,117
1990,2012-03-06,12,0,2,1,spring,Clear,10.66,13.635,41,7.0,2.33,1.43,138
1991,2012-06-13,9,0,3,1,summer,Cloudy,26.240000000000002,30.305,69,39.0,1.67,5.14,352
1992,2011-04-05,15,0,2,1,summer,Clear,16.400000000000002,20.455000000000002,46,31.0,2.67,9.0,68
1993,2011-07-28,0,0,4,1,fall,Clear,28.7,32.574999999999996,51,9.0,3.0,17.57,45
1994,2011-08-07,15,0,0,0,fall,LightRain,29.52,34.85,74,20.0,3.0,16.71,326
1995,2011-02-23,11,0,3,1,spring,Clear,9.84,12.879999999999999,41,7.0,2.33,15.57,69
1996,2012-08-10,8,0,5,1,fall,LightRain,25.419999999999998,27.275,91,11.0,3.0,15.43,119
1997,2012-09-22,3,0,6,0,fall,Clear,22.96,26.515,83,19.0,3.0,26.57,45
1998,2011-05-15,1,0,0,0,summer,Cloudy,21.32,25.0,100,7.0,2.0,16.29,47
1999,2012-09-16,5,0,0,0,fall,Clear,20.5,24.240000000000002,72,0.0,2.33,27.29,13
2000,2012-02-15,4,0,3,1,spring,Clear,11.48,14.395,70,7.0,2.0,28.14,1
2001,2011-06-10,20,0,5,1,summer,Clear,31.16,35.605,62,7.0,3.0,13.29,250
2002,2012-07-11,6,0,3,1,fall,Clear,26.240000000000002,28.79,89,9.0,2.0,6.86,185
2003,2012-08-09,2,0,4,1,fall,Clear,28.7,33.335,84,6.0,2.0,28.86,14
2004,2011-01-28,6,0,5,1,spring,Cloudy,7.38,9.85,80,9.0,2.33,15.86,16
2005,2011-07-13,12,0,3,1,fall,Clear,34.44,37.88,41,19.0,3.0,3.86,174
2006,2011-02-11,22,0,5,1,spring,Clear,8.200000000000001,11.365,64,6.0,2.33,6.14,43
2007,2012-09-26,13,0,3,1,winter,Clear,28.7,32.574999999999996,57,15.0,2.67,11.57,340
2008,2012-02-23,8,0,4,1,spring,Clear,13.940000000000001,16.665,87,13.0,2.67,1.43,560
2009,2012-06-29,14,0,5,1,fall,Clear,39.36,45.455,36,15.0,3.0,15.29,233
2010,2012-05-03,16,0,4,1,summer,Clear,27.880000000000003,31.819999999999997,56,11.0,2.33,3.71,370
2011,2011-03-10,12,0,4,1,spring,LightRain,17.22,21.21,0,15.0,3.0,18.29,34
2012,2012-08-24,21,0,5,1,fall,Cloudy,28.7,32.574999999999996,61,11.0,2.0,5.14,306
2013,2011-09-21,11,0,3,1,fall,Cloudy,25.419999999999998,28.79,83,11.0,2.33,1.29,180
2014,2012-02-21,5,0,2,1,spring,Clear,8.200000000000001,12.879999999999999,69,0.0,3.0,1.29,15
2015,2011-07-13,3,0,3,1,fall,Clear,30.34,34.089999999999996,57,13.0,2.0,3.29,4
2016,2011-03-19,23,0,6,0,spring,Clear,15.58,19.695,40,20.0,2.0,8.86,50
2017,2012-01-25,6,0,3,1,spring,Clear,9.84,11.365,73,15.0,2.33,1.57,88
2018,2011-02-18,9,0,5,1,spring,Cloudy,17.22,21.21,77,13.0,3.0,7.29,169
2019,2011-08-23,22,0,2,1,fall,Clear,25.419999999999998,31.06,56,9.0,1.67,18.86,191
2020,2012-07-07,10,0,6,0,fall,Clear,37.72,43.18,37,15.0,3.0,29.43,325
2021,2012-02-16,0,0,4,1,spring,Cloudy,12.299999999999999,15.15,70,9.0,2.0,5.29,23
2022,2012-10-05,18,0,5,1,winter,Clear,26.240000000000002,31.06,56,9.0,2.33,24.57,761
2023,2011-01-31,13,0,1,1,spring,Cloudy,6.5600000000000005,11.365,59,0.0,1.67,19.43,54
2024,2012-07-30,22,0,1,1,fall,Cloudy,28.7,33.335,74,15.0,1.67,18.14,230
2025,2011-03-03,7,0,4,1,spring,Clear,4.92,4.545,42,28.0,1.67,5.43,111
2026,2011-02-03,18,0,4,1,spring,Clear,8.200000000000001,10.605,40,11.0,1.67,22.29,147
2027,2011-06-09,15,0,4,1,summer,Clear,38.54,41.665,31,11.0,2.67,16.71,104
2028,2011-05-08,22,0,0,0,summer,Clear,20.5,24.240000000000002,88,6.0,1.67,14.29,115
2029,2011-10-11,12,0,2,1,winter,Cloudy,24.599999999999998,29.544999999999998,73,11.0,1.67,27.29,181
2030,2011-05-18,21,0,3,1,summer,Clear,21.32,25.0,88,0.0,3.0,2.86,85
2031,2011-03-19,11,0,6,0,spring,Clear,18.86,22.725,36,30.0,2.0,17.86,196
2032,2012-11-30,7,0,5,1,winter,Clear,9.02,13.635,80,0.0,2.0,25.29,352
2033,2012-06-11,19,0,1,1,summer,Cloudy,31.16,34.089999999999996,48,22.0,2.0,30.0,596
2034,2011-05-10,20,0,2,1,summer,Clear,22.14,25.759999999999998,60,9.0,1.67,0.14,291
2035,2011-08-17,23,0,3,1,fall,Clear,28.7,32.574999999999996,65,19.0,3.0,28.29,105
2036,2011-11-29,0,0,2,1,winter,Clear,21.32,25.0,83,0.0,2.0,29.71,22
2037,2011-10-19,1,0,3,1,winter,Cloudy,21.32,25.0,77,13.0,2.67,28.29,16
2038,2011-08-09,5,0,2,1,fall,Clear,28.7,32.574999999999996,65,6.0,2.67,19.29,30
2039,2011-07-16,9,0,6,0,fall,Clear,28.7,32.574999999999996,54,15.0,2.67,8.0,222
2040,2012-07-25,7,0,3,1,fall,Clear,27.060000000000002,31.06,50,22.0,2.67,19.86,507
2041,2012-09-12,2,0,3,1,fall,Clear,21.32,25.0,72,6.0,2.67,13.57,11
2042,2012-01-04,3,0,3,1,spring,Clear,0.8200000000000001,0.76,34,19.0,2.33,14.0,1
2043,2012-03-29,3,0,4,1,summer,Clear,23.779999999999998,27.275,28,17.0,3.0,23.43,5
2044,2012-10-26,17,0,5,1,winter,Cloudy,22.96,26.515,76,13.0,2.67,29.14,817
2045,2011-12-11,2,0,0,0,winter,Clear,7.38,8.334999999999999,55,17.0,3.0,26.0,52
2046,2011-12-03,16,0,6,0,winter,Clear,15.58,19.695,46,0.0,3.0,9.57,305
2047,2011-07-01,14,0,5,1,fall,Clear,33.62,34.85,23,13.0,2.0,19.14,303
2048,2012-12-31,17,0,1,1,spring,Cloudy,10.66,14.395,48,6.0,2.0,17.0,164
2049,2011-10-16,23,0,0,0,winter,Clear,22.96,26.515,52,28.0,2.0,24.0,62
2050,2011-12-09,17,0,5,1,winter,Clear,13.940000000000001,17.424999999999997,66,7.0,2.33,17.57,362
2051,2011-02-01,14,0,2,1,spring,Cloudy,9.02,12.879999999999999,80,6.0,1.67,8.14,54
2052,2011-09-19,16,0,1,1,fall,Cloudy,24.599999999999998,30.305,60,11.0,2.67,0.57,263
2053,2012-01-17,12,0,2,1,spring,Cloudy,13.120000000000001,15.15,87,19.0,3.0,4.14,86
2054,2011-12-11,15,0,0,0,winter,Clear,12.299999999999999,16.665,26,0.0,1.67,24.57,266
2055,2011-10-18,20,0,2,1,winter,Clear,22.14,25.759999999999998,64,11.0,2.0,26.14,227
2056,2011-07-08,5,0,5,1,fall,Clear,27.880000000000003,31.819999999999997,79,17.0,2.67,14.0,27
2057,2011-10-18,12,0,2,1,winter,Cloudy,25.419999999999998,31.06,43,6.0,3.0,23.86,201
2058,2011-10-23,17,0,0,0,winter,Clear,20.5,24.240000000000002,63,9.0,1.67,21.29,340
2059,2011-07-26,18,0,2,1,fall,Clear,34.44,37.12,39,26.0,1.67,12.43,546
2060,2011-07-06,6,0,3,1,fall,Clear,28.7,33.335,79,6.0,2.0,25.0,121
2061,2012-05-09,16,0,3,1,summer,Cloudy,27.060000000000002,31.06,50,13.0,3.0,5.29,357
2062,2011-05-06,20,0,5,1,summer,Clear,21.32,25.0,48,7.0,2.67,7.0,190
2063,2012-08-16,1,0,4,1,fall,Clear,26.240000000000002,30.305,73,0.0,3.0,21.86,21
2064,2012-07-23,11,0,1,1,fall,Cloudy,32.800000000000004,37.12,52,11.0,2.67,29.14,198
2065,2012-08-09,11,0,4,1,fall,Clear,34.44,37.88,44,0.0,2.33,2.57,260
2066,2012-09-29,10,0,6,0,winter,Clear,22.14,25.759999999999998,56,17.0,3.0,25.71,472
2067,2011-07-05,4,0,2,1,fall,Clear,27.060000000000002,31.06,69,11.0,2.67,10.0,5
2068,2012-07-05,19,0,4,1,fall,Cloudy,36.08,40.15,39,17.0,1.67,22.14,503
2069,2011-06-07,23,0,2,1,summer,Clear,27.880000000000003,31.819999999999997,79,7.0,2.33,9.57,90
2070,2011-03-29,18,0,2,1,summer,Clear,14.76,18.18,21,6.0,2.0,14.71,294
2071,2012-07-05,20,0,4,1,fall,Cloudy,35.26,39.395,41,15.0,3.0,2.86,321
2072,2012-04-13,18,0,5,1,summer,Clear,22.14,25.759999999999998,26,9.0,2.33,30.29,671
2073,2011-08-30,0,0,2,1,fall,Clear,22.96,26.515,73,9.0,2.33,23.0,27
2074,2012-09-15,17,0,6,0,fall,Cloudy,27.060000000000002,31.06,36,17.0,2.67,16.29,729
2075,2012-10-23,19,0,2,1,winter,Clear,25.419999999999998,31.06,56,6.0,2.0,1.14,482
2076,2011-04-04,8,0,1,1,summer,Cloudy,18.86,22.725,55,20.0,2.33,21.14,339
2077,2012-01-07,0,0,6,0,spring,Clear,14.76,17.424999999999997,50,11.0,2.0,13.57,79
2078,2011-04-27,15,0,3,1,summer,Clear,28.7,32.574999999999996,65,33.0,2.67,13.71,138
2079,2012-06-15,2,0,5,1,summer,Clear,22.96,26.515,83,7.0,1.67,20.57,15
2080,2012-05-16,3,0,3,1,summer,Clear,22.96,26.515,88,7.0,1.67,22.86,6
2081,2012-12-01,23,0,6,0,winter,Cloudy,13.120000000000001,17.424999999999997,81,0.0,2.67,22.14,126
2082,2011-02-06,5,0,0,0,spring,Clear,10.66,12.879999999999999,60,15.0,2.33,26.0,1
2083,2011-08-14,11,0,0,0,fall,Clear,28.7,33.335,79,13.0,1.67,3.86,198
2084,2012-11-20,7,0,2,1,winter,Clear,13.120000000000001,16.665,76,6.0,2.33,10.86,418
2085,2011-01-14,12,0,5,1,spring,Clear,8.200000000000001,9.85,44,17.0,2.33,3.71,61
2086,2011-04-01,6,0,5,1,summer,LightRain,9.84,11.365,93,15.0,2.33,16.0,28
2087,2012-08-08,13,0,3,1,fall,Cloudy,32.800000000000004,37.12,52,0.0,1.67,12.57,313
2088,2012-07-24,12,0,2,1,fall,Cloudy,33.62,39.395,56,15.0,1.67,20.71,229
2089,2011-11-23,21,0,3,1,winter,Clear,14.76,15.909999999999998,56,31.0,2.0,5.43,66
